지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
강원도,동횡성농협갑천지점,강원 횡성군 갑천면 청정로 323,NH-OIL,033-344-0400,N,-,1600,1680,1340
강원도,동횡성농협청일지점,강원 횡성군 청일면 청정로 838,NH-OIL,033-342-5545,N,-,1600,1680,1340
강원도,두원일공오주유소,강원 원주시 현충로 40,현대오일뱅크,033-731-4411,N,-,1578,1638,1450
강원도,두촌주유소,강원 홍천군 두촌면 설악로 3859,현대오일뱅크,033-435-1291,N,-,1598,1668,-
강원도,둔내농협주유소,강원 횡성군 둔내면 둔내로48번길 15,S-OIL,033-342-1614,N,-,1600,1680,1340
강원도,둔내주유소,강원 횡성군 둔내면 경강로둔방10길 7,SK에너지,033-342-1114,N,-,1600,1680,1340
강원도,둔방주유소,강원 횡성군 둔내면 경강로 4555,알뜰주유소,033-344-8222,N,-,1595,1695,1400
강원도,드림에너지(주)직영드림주유소,강원 속초시 번영로 178 (영랑동),현대오일뱅크,033-637-2989,N,-,1597,1689,1450
강원도,드림주유소,강원도 홍천군 화촌면 설악로 2696,S-OIL,033-435-9889,Y,-,1625,1695,1400
강원도,등봉주유소,강원 삼척시 오십천로 101 (등봉동),SK에너지,033-575-5151,Y,1890,1590,1730,-
강원도,마지리주유소,강원 평창군 평창읍 평창강로 810,알뜰주유소,033-334-5033,N,-,1528,1688,1370
강원도,마차재주유소,강원 정선군 신동읍 강원남로 4182,현대오일뱅크,033-378-8333,N,1880,1595,1729,1400
강원도,만남의광장주유소,강원 춘천시 경춘로 2137,현대오일뱅크,033-244-5149,N,-,1569,1669,1450
강원도,만낭포금강개발직영주유소,강원 원주시 문막읍 보통로 153,SK에너지,033-732-5545,N,-,1560,1660,1450
강원도,만종주유소,강원 원주시 원문로 347 (단계동),S-OIL,033-742-5152,N,-,1569,1669,1430
강원도,만천주유소,강원 춘천시 동면 순환대로 1077,SK에너지,033-252-5673,Y,-,1565,1655,1500
강원도,만천주유소,강원 속초시 온천로 269 (교동),현대오일뱅크,033-638-5182,Y,-,1568,1657,1450
강원도,망상IC주유소,강원 동해시 동해대로 6124 (망상동),SK에너지,010-5410-3112,Y,-,1535,1630,1450
강원도,매봉주유소,강원 홍천군 화촌면 구룡령로 1399,SK에너지,033-433-1002,N,-,1590,1690,1400
강원도,멋다리주유소,강원 평창군 방림면 서동로 1141,SK에너지,033-334-1114,N,-,1630,1740,1390
강원도,메밀주유소,강원 태백시 메밀들1길 136 (장성동),현대오일뱅크,033-581-8131,N,-,1550,1690,1500
강원도,며느리재주유소,강원 홍천군 남면 설악로 384,GS칼텍스,033-432-5159,N,-,1695,1795,-
강원도,명동주유소,강원 홍천군 남면 남노일로 226,GS칼텍스,033-432-3555,N,-,1650,1750,1450
강원도,명륜주유소,강원 원주시 남원로 629 (명륜동),GS칼텍스,033-765-5144,Y,-,-,-,-
강원도,명성주유소,강원 원주시 소초면 치악로 2324,GS칼텍스,033-7336-4413,N,-,1599,1689,1500
강원도,명성주유소,강원 삼척시 근덕면 삼척로 3393,GS칼텍스,033-573-8081,N,-,1730,1790,1500
강원도,명품주유소,강원 횡성군 횡성읍 경강로 2358,현대오일뱅크,033-345-8844,N,-,1575,1655,1340
강원도,무궁화주유소,강원 홍천군 홍천읍 설악로 1277,현대오일뱅크,010-5372-5641,N,-,1590,1575,-
강원도,무내기주유소,강원 원주시 문막읍 여원로 1479,자가상표,033-735-8477,N,-,1545,1591,-
강원도,무지개주유소,강원 강릉시 강동면 율곡로 2170,GS칼텍스,033-645-4947,N,-,1598,1698,1500
강원도,묵호농협주유소,강원 동해시 발한로 39 (부곡동),NH-OIL,033-532-2211,Y,-,1540,1650,1500
강원도,묵호주유소,강원도 동해시 해안로 595 (발한동),S-OIL,033-531-7711,Y,-,1565,1598,1495
강원도,문막(인천방향)주유소,강원도 원주시 문막읍 개나루길 13,알뜰(ex),033-734-0767,Y,-,1515,1565,-
강원도,문막(하)주유소/충전소,강원 원주시 문막읍 원문로 1234-1,알뜰(ex),033-734-0764,Y,-,1500,1585,-
강원도,문막농협,강원 원주시 문막읍 문막시장1길 19,NH-OIL,033-734-5182,N,-,1579,1632,1430
강원도,문막농협공단클린주유소,강원 원주시 문막읍 원문로 2075,NH-OIL,033-734-5182,Y,-,1534,1609,1430
강원도,문막농협부론지점주유소,강원 원주시 부론면 법천시장길 7,NH-OIL,033-731-5628,N,-,1579,1632,1430
강원도,미로주유소,강원 삼척시 미로면 강원남부로 3593,S-OIL,033-573-8558,N,-,-,1800,-
강원도,미시령관통도로주유소,강원 고성군 토성면 미시령로 2635,S-OIL,033-635-5182,Y,1847,1554,1649,-
강원도,바이오주유소,강원 평창군 대화면 평창대로 1416,S-OIL,033-333-5149,Y,-,1529,1668,1370
강원도,반계주유소,강원 원주시 문막읍 원문로 2170,SK에너지,033-731-5551,N,-,1590,1668,1500
강원도,백담주유소,강원 인제군 북면 미시령로 1113-3,GS칼텍스,033-462-3713,N,-,1597,1630,-
강원도,백덕산주유소,강원 평창군 방림면 서동로 310,현대오일뱅크,033-332-0525,N,-,1590,1690,1370
강원도,백두산주유소,강원 홍천군 두촌면 설악로 4441,S-OIL,033-435-3711,Y,-,1598,1658,1400
강원도,백두에너지(주) 오정주유소,강원 강릉시 경강로 2344,S-OIL,033-652-9276,Y,-,1536,1628,1400
강원도,백두에너지(주)옥천동지점,강원 강릉시 옥가로 37 (옥천동),S-OIL,033-645-3060,N,-,1589,1689,1400
강원도,백마주유소,강원 동해시 대동로 261-28 (송정동),현대오일뱅크,033-522-0012,N,-,1605,1740,1550
강원도,백봉령주유소,강원 정선군 임계면 서동로 5584,S-OIL,033-562-3533,N,-,1560,1680,1450
강원도,백우주유소,강원 홍천군 내촌면 아홉사리로 1053,자가상표,033-433-3933,Y,-,1515,1665,1400
강원도,범바위주유소,강원 정선군 사북읍 소금강로 3283,GS칼텍스,033-591-5060,N,-,1645,1795,1500
강원도,베스트주유소,강원 춘천시 동면 후만로 162,GS칼텍스,033-241-6886,Y,-,1577,1657,-
강원도,보라매주유소,강원 원주시 소초면 북원로 3370,GS칼텍스,033-747-4300,N,-,1597,1699,1480
강원도,봉평농협주유소,강원 평창군 봉평면 경강로 1233,NH-OIL,033-335-4507,N,-,1530,1690,1370
강원도,부강주유소,강원 철원군 갈말읍 호국로 5007,현대오일뱅크,033-452-0777,N,-,1599,1709,1400
강원도,북강릉IC주유소,강원 강릉시 사천면 동해대로 3937,현대오일뱅크,033-641-8002,Y,-,1547,1667,-
강원도,북강릉농협주유소,강원 강릉시 주문진읍 신영길 43,NH-OIL,033-662-1162,N,-,1530,1650,1400
강원도,북강릉주유소,강원 강릉시 연곡면 동해대로 4069,GS칼텍스,033-643-7007,N,-,1608,1698,1550
강원도,북방주유소,강원 홍천군 북방면 영서로 2903,자가상표,010-3385-6007,N,-,1688,1699,1450
강원도,북삼주유소,강원 동해시 효자로 636,알뜰주유소,033-521-0082,Y,-,1568,1638,-
강원도,비발디에너지주유소,강원 홍천군 서면 한서로 1917,SK에너지,033-433-4262,Y,-,1595,1698,1450
강원도,사내주유소,강원 화천군 사내면 포화로 661,현대오일뱅크,033-441-5166,N,-,1635,1745,1530
강원도,사북주유소,강원 정선군 사북읍 사북중앙로 83,SK에너지,033-592-2803,N,-,1645,1795,1500
강원도,사임당주유소,강원 강릉시 사임당로 31 (홍제동),현대오일뱅크,033-643-4249,N,-,1545,1665,1450
강원도,사천농협클린주유소,강원 강릉시 사천면 동해대로 3739,NH-OIL,033-644-1300,N,-,1557,1685,1450
강원도,사천주유소,강원 강릉시 사천면 동해대로 3662,GS칼텍스,033-645-5182,Y,-,1535,1675,1520
강원도,산림조합주유소,강원 삼척시 근덕면 삼척로 3840,SK에너지,033-575-9070,N,-,1570,1690,1500
강원도,산성장주유소,강원 인제군 인제읍 인제로 146,현대오일뱅크,033-461-2247,N,-,1580,1670,1400
강원도,삼거리주유소,강원 정선군 임계면 백두대간로 35,S-OIL,033-562-3432,Y,-,1540,1670,1450
강원도,삼거리주유소,강원 강릉시 임영로 242 (교동),SK에너지,033-646-0246,Y,-,1550,1669,1440
강원도,삼척농협주유소/충전소,강원 삼척시 동해대로 4298 (갈천동),NH-OIL,033-572-5182,N,-,1560,1655,1450
강원도,삼척농협하장지점주유소,강원 삼척시 하장면 백두대간로 2689,NH-OIL,033-554-5182,N,-,1560,1655,1450
강원도,삼척주유할인마트,강원 삼척시 노곡면 문의재로 2546,SK에너지,033-575-6888,N,-,1590,1655,1440
강원도,삼팔선주유소,강원도 양양군 현북면 동해대로 1252,SK에너지,033-671-8988,Y,-,1698,1758,1450
강원도,삽교주유소,강원 횡성군 둔내면 청태산로 459,S-OIL,033-343-7706,Y,-,1669,1699,1400
강원도,상남주유소,강원 인제군 상남면 아홉사리로 3171,GS칼텍스,033-461-4356,N,-,1595,1695,1365
강원도,상서주유소,강원 화천군 상서면 영서로 7588,SK에너지,033-442-6600,N,-,1649,1790,1470
강원도,상안주유소,강원 횡성군 안흥면 서동로 1595,GS칼텍스,033-344-0051,N,-,1550,1680,1340
강원도,새마을금고주유소,강원 속초시 동해대로 4232 (교동),GS칼텍스,033-635-1100,Y,-,1568,1637,1450
강원도,새만천주유소,강원 춘천시 동면 만천로 139,S-OIL,033-264-1251,N,-,1577,1667,-
강원도,새말쉼터주유소,강원 횡성군 우천면 전재로 49,현대오일뱅크,033-345-1113,Y,-,1560,1690,1340
강원도,새말우천주유소주식회사,강원 횡성군 우천면 한우로 1065,SK에너지,033-345-5150,N,-,1575,1655,1340
강원도,새말휴게소,강원 횡성군 우천면 한우로 1401,SK에너지,033-342-6190,N,-,1598,1698,1500
강원도,새신리주유소,강원 평창군 대화면 평창대로 1293,현대오일뱅크,033-334-0072,N,-,1569,1759,1420
강원도,새춘천주유소,강원 춘천시 동내면 세실로 38,알뜰주유소,033-264-5133,Y,-,1530,1615,-
강원도,샘골주유소,강원 홍천군 내면 구룡령로 6928,S-OIL,033-435-8181,Y,-,1598,1748,1500
강원도,서곡주유소,강원 원주시 판부면 남원로 174,SK에너지,033-765-6900,N,-,1567,1647,1430
강원도,서광농협송천주유소,강원 양양군 서면 구룡령로 2948,NH-OIL,033-672-2934,N,-,1550,1719,1450
강원도,서석농협주유소,강원 홍천군 서석면 구룡령로 2491,NH-OIL,033-433-4106,N,-,1600,1680,1420
강원도,서울주유소,강원 양양군 현남면 동해대로 603,S-OIL,033-671-1151,Y,-,1568,1689,1450
강원도,서원주유소,강원 원주시 판부면 치악로 1125,S-OIL,033-765-2839,N,-,1579,1639,1380
강원도,서춘천농협주유소,강원 춘천시 서면 박사로 1266,NH-OIL,033-242-9999,Y,-,1534,1613,1450
강원도,서학주유소,강원 태백시 번영로 87 (황지동),SK에너지,033-553-3301,N,-,1620,1720,1500
강원도,서홍천농협두미지점주유소,강원 홍천군 서면 팔봉산로 545,NH-OIL,033-439-1311,N,-,1528,1670,1350
강원도,서홍천농협주유소(본점),강원 홍천군 남면 시동로 62,NH-OIL,033-432-1853,Y,-,1550,1620,1350
강원도,석곡SK주유소,강원 정선군 화암면 소금강로 538,SK에너지,033-562-5104,N,-,1560,1760,1450
강원도,설악에너지주식회사,강원 고성군 거진읍 거탄진로 84,SK에너지,033-682-3070,Y,-,1570,1690,1480
강원도,설악프라자주유소,강원 인제군 남면 설악로 233,SK에너지,033-461-6330,N,-,1599,1709,1450
강원도,섬강에너지주식회사,강원 춘천시 신동면 경춘로 1936,알뜰주유소,033-264-5185,N,-,1575,1615,1400
강원도,성일기업(주)성일주유소,강원 동해시 동해대로 5155 (효가동),S-OIL,033-521-8461,N,-,1549,1649,1499
강원도,성일주유소,강원 태백시 태백로 1064 (황지동),S-OIL,033-552-8118,N,-,1620,1720,1500
강원도,세경주유소,강원 동해시 발한로 369 (발한동),현대오일뱅크,033-532-7117,N,-,1578,1648,1500
강원도,세경해운주유소,강원 동해시 용정로 55 (용정동),SK에너지,033-521-0098,Y,-,1550,1665,1500
강원도,세기주유소,강원 원주시 지정면 원문로 1035,SK에너지,033-731-6994,N,-,1568,1658,1450
강원도,세방셀프주유소,강원 홍천군 홍천읍 홍천로 440,SK에너지,033-434-3054,Y,-,1590,1690,1450
강원도,세방주유소,강원도 평창군 대화면 대화중앙로 153,GS칼텍스,033-333-2644,N,-,1560,1760,1400
강원도,세봉주유소,강원 태백시 태백로 1571,SK에너지,033-581-8939,N,-,1610,1710,1500
강원도,소금강주유소,강원 강릉시 연곡면 삼산리 진고개로1515,자가상표,033-661-4229,N,-,1695,1800,-
강원도,소나무주유소,강원 속초시 온천로 3(노학동),현대오일뱅크,033-636-5101,Y,-,1535,1593,-
강원도,소양댐주유소,강원 춘천시 신북읍 신샘밭로 586,GS칼텍스,033-242-8251,Y,-,1568,1685,1500
강원도,소초주유소,강원 원주시 소초면 치악로 2834,SK에너지,033-733-5188,N,-,1548,1648,1450
강원도,속초농협클린주유소,강원 속초시 동해대로 4198 (교동),NH-OIL,033-636-1680,Y,-,1567,1655,1440
강원도,손양주유소,강원 양양군 손양면 동해대로 2519,SK에너지,033-672-8282,N,1798,1598,1748,1450
강원도,솔향주유소,강원 강릉시 공제로437번길 1 (홍제동),알뜰주유소,033-641-1771,Y,-,1513,1583,-
강원도,송동주유소,강원 철원군 서면 금강로 7645,SK에너지,033-458-6406,N,-,1550,1690,1450
강원도,송정주유소,강원 강릉시 경강로 2395 (송정동),S-OIL,033-651-9771,Y,-,1516,1628,-
강원도,송청주유소,강원 양구군 양구읍 중심로 7,S-OIL,033-482-9696,N,-,1640,1750,1500
강원도,쇄운주유소,강원 동해시 효자로 400 (쇄운동),SK에너지,033-534-8911,N,-,1580,1695,1500
강원도,수라주식회사,강원 영월군 중동면 영월로 3730,알뜰주유소,033-378-8388,N,-,1590,1650,1400
강원도,수백주유소,강원도 횡성군 횡성읍 섬강로 386,GS칼텍스,033-344-6241,N,-,1590,1720,1350
강원도,수암주유소,강원 원주시 소초면 치악로 2574,현대오일뱅크,033-732-7221,N,-,1547,1647,1450
강원도,숙암주유소,강원 정선군 북평면 오대천로 564,GS칼텍스,033-563-5185,N,-,1590,1775,1430
강원도,스카이주유소,강원 홍천군 홍천읍 설악로 951,현대오일뱅크,033-435-8860,Y,1797,1548,1578,-
강원도,스타트주유소,강원 고성군 토성면 미시령로 2699,현대오일뱅크,033-635-5371,N,-,1557,1657,-
강원도,시온주유소,강원 고성군 토성면 동해대로 5439,현대오일뱅크,033-633-9700,N,-,1595,1690,1480
강원도,시청앞주유소,강원 삼척시 교동로 40 (당저동),GS칼텍스,033-574-2951,Y,1890,1590,1690,1450
강원도,신남주유소,강원 인제군 남면 신남로 79,현대오일뱅크,033-461-6032,N,-,1640,1750,1450
강원도,신내주유소,강원 홍천군 화촌면 구룡령로 10,GS칼텍스,033-435-8100,Y,-,1558,1588,1400
강원도,신동주유소,강원 춘천시 신동면 순환대로 316,GS칼텍스,033-262-6226,N,-,1599,1659,1500
강원도,신동주유소,강원 정선군 신동읍 의림로 60,SK에너지,033-378-6398,N,-,1600,1790,1480
강원도,신림농협주유소,강원도 원주시 신림면 신림황둔로 99 (신림면),NH-OIL,033-764-5125,Y,-,1565,1619,1450
강원도,신림주유소,강원 원주시 신림면 제원로 1429,SK에너지,033-763-5052,N,-,1625,1695,1450
강원도,신문혜주유소,강원 철원군 갈말읍 태봉로 1421,GS칼텍스,033-452-0065,N,-,1620,1790,1500
강원도,신북농업협동조합(주유소),강원 춘천시 신북읍 율문길 71,NH-OIL,033-243-9722,N,-,1530,1635,1450
강원도,신우에너지(주)영진주유소,강원 양양군 손양면 동해대로 2041,SK에너지,033-672-0751,Y,-,1488,1598,-
강원도,신일주유소,강원 홍천군 남면 시동로 434,SK에너지,033-432-4817,N,-,1695,1720,1450
강원도,신진주유소,강원 원주시 북원로 2400,GS칼텍스,033-743-5185,N,-,1598,1758,-
강원도,신천주유소,강원 영월군 한반도면 서강로 781,S-OIL,033-372-8584,N,-,1630,1687,1500
강원도,신평주유소,강원 원주시 호저면 신무로 12,S-OIL,033-734-4488,Y,-,1558,1638,1430
강원도,신포주유소,강원 춘천시 사북면 영서로 4927,S-OIL,033-243-5188,N,-,1599,1759,1450
강원도,신흥강변주유소,강원 원주시 강변로 577 (학성동),GS칼텍스,033-742-5124,N,-,1578,1698,-
강원도,쌍둥이주유소,강원 춘천시 신북읍 신샘밭로 485,SK에너지,033-241-1411,Y,-,1550,1685,1450
강원도,쌍둥이주유소,강원 강릉시 범일로 596 (내곡동),현대오일뱅크,033-641-6765,Y,-,1545,1635,-
강원도,쌍용장원주유소,강원 영월군 한반도면 강원남로 153,S-OIL,033-372-5145,Y,-,1595,1585,1450
강원도,씨앤에스에너지(주) 횡성(하)주유소/충전소,강원 횡성군 안흥면 영동고속도로 154-1,알뜰(ex),033-342-7357,Y,-,1515,1585,-
강원도,아리랑주유소,강원 정선군 북평면 오대천로 326,현대오일뱅크,033-563-9990,Y,-,1550,1730,1450
강원도,아미주유소,강원 홍천군 서석면 구룡령로 2704,SK에너지,033-433-4403,N,-,1550,1680,1400
강원도,아야진동산주유소,강원 고성군 토성면 동해대로 5210,GS칼텍스,033-635-2131,N,1890,1590,1690,1480
강원도,안목주유소,강원 강릉시 경강로 2578 (견소동),SK에너지,033-646-8872,N,-,1558,1755,1500
강원도,안창주유소,강원 원주시 지정면 지정로 819,GS칼텍스,033-731-5189,N,-,1759,1899,1750
